ID,guest_id,table_number,date,hour
3556,217,12,2025-03-18,3
3557,130,12,2025-03-18,4
3558,5,12,2025-03-18,5
3559,82,12,2025-03-18,6
3560,57,12,2025-03-18,7
3561,171,12,2025-03-18,8
3562,108,12,2025-03-18,9
3563,86,12,2025-04-25,3
3564,133,12,2025-04-25,4
3565,11,12,2025-04-25,5
3566,115,12,2025-04-25,6
3567,288,12,2025-04-25,7
3568,284,12,2025-04-25,8
3569,239,12,2025-04-25,9
3570,120,12,2025-02-18,3
3571,298,12,2025-04-30,3
3572,210,12,2025-04-30,4
3573,116,12,2025-04-30,5
3574,191,12,2025-04-30,6
3575,32,12,2025-04-30,7
3576,262,12,2025-04-30,8
3577,59,12,2025-04-30,9
3578,201,12,2025-04-15,3
3579,233,12,2025-04-07,3
3580,227,12,2025-04-07,4
3581,32,12,2025-04-07,5
3582,220,12,2025-04-07,6
3583,127,12,2025-04-07,7
3584,181,12,2025-04-07,8
3585,186,12,2025-04-07,9
3586,105,12,2025-04-29,3
3587,11,12,2025-04-29,4
3588,298,12,2025-04-29,5
3589,120,12,2025-04-29,6
3590,91,12,2025-04-29,7
3591,81,12,2025-04-29,8
3592,37,12,2025-04-29,9
3593,137,12,2025-04-13,8
3594,250,12,2025-03-28,3
3595,209,12,2025-03-28,4
3596,18,12,2025-03-28,5
3597,252,12,2025-03-28,6
3598,257,12,2025-03-28,7
3599,189,12,2025-03-28,8
3600,139,12,2025-03-28,9
3601,96,13,2025-03-18,8
3602,211,13,2025-04-01,6
3603,297,13,2025-03-15,7
3604,277,13,2025-04-29,8
3605,297,13,2025-04-05,3
3606,293,13,2025-04-05,4
3607,298,13,2025-04-05,5
3608,182,13,2025-04-05,6
3609,161,13,2025-04-05,7
3610,43,13,2025-04-05,8
3611,228,13,2025-04-05,9
3612,181,13,2025-04-02,3
3613,158,13,2025-04-02,4
3614,132,13,2025-04-02,5
3615,127,13,2025-04-02,6
3616,165,13,2025-04-02,7
3617,20,13,2025-04-02,8
3618,154,13,2025-04-02,9
3619,208,13,2025-05-04,4
3620,271,13,2025-02-28,4
3621,145,13,2025-04-19,5
3622,295,13,2025-05-14,3
3623,252,13,2025-05-09,3
3624,240,13,2025-05-09,4
3625,275,13,2025-05-09,5
3626,245,13,2025-05-09,6
3627,87,13,2025-05-09,7
3628,223,13,2025-05-09,8
3629,171,13,2025-05-09,9
3630,149,13,2025-05-09,4
3631,89,13,2025-04-29,3
3632,91,13,2025-04-29,4
3633,50,13,2025-04-29,5
3634,223,13,2025-04-29,6
3635,211,13,2025-04-29,7
3636,144,13,2025-04-29,8
3637,93,13,2025-04-29,9
3638,214,13,2025-04-11,3
3639,244,13,2025-04-11,4
3640,156,13,2025-04-11,5
3641,237,13,2025-04-11,6
3642,239,13,2025-04-11,7
3643,120,13,2025-04-11,8
3644,248,13,2025-04-11,9
3645,4,13,2025-04-08,3
3646,281,13,2025-04-08,4
3647,138,13,2025-04-08,5
3648,44,13,2025-04-08,6
3649,136,13,2025-04-08,7
3650,242,13,2025-04-08,8
3651,7,13,2025-04-08,9
3652,18,13,2025-03-29,9
3653,76,13,2025-03-19,3
3654,87,13,2025-03-19,4
3655,135,13,2025-03-19,5
3656,128,13,2025-03-19,6
3657,239,13,2025-03-19,7
3658,55,13,2025-03-19,8
3659,229,13,2025-03-19,9
3660,239,13,2025-04-29,3
3661,271,13,2025-04-29,4
3662,57,13,2025-04-29,5
3663,242,13,2025-04-29,6
3664,107,13,2025-04-29,7
3665,208,13,2025-04-29,8
3666,181,13,2025-04-29,9
3667,224,13,2025-03-24,4
3668,31,13,2025-03-27,7
3669,140,13,2025-04-18,3
3670,201,13,2025-04-18,4
3671,230,13,2025-04-18,5
3672,54,13,2025-04-18,6
3673,219,13,2025-04-18,7
3674,263,13,2025-04-18,8
3675,15,13,2025-04-18,9
3676,172,13,2025-03-25,9
3677,118,13,2025-04-20,3
3678,94,13,2025-03-02,3
3679,13,13,2025-03-02,4
3680,145,13,2025-03-02,5
3681,268,13,2025-03-02,6
3682,48,13,2025-03-02,7
3683,283,13,2025-03-02,8
3684,46,13,2025-03-02,9
3685,246,13,2025-03-04,3
3686,232,13,2025-03-04,4
3687,186,13,2025-03-04,5
3688,137,13,2025-03-04,6
3689,70,13,2025-03-04,7
3690,250,13,2025-03-04,8
3691,5,13,2025-03-04,9
3692,14,13,2025-05-03,5
3693,116,13,2025-02-21,9
3694,115,13,2025-04-02,5
3695,44,13,2025-04-25,6
3696,129,13,2025-04-12,8
3697,70,13,2025-03-30,3
3698,1,13,2025-03-30,4
3699,57,13,2025-03-30,5
3700,239,13,2025-03-30,6
3701,101,13,2025-03-30,7
3702,113,13,2025-03-30,8
3703,106,13,2025-03-30,9
3704,273,13,2025-03-02,3
3705,28,13,2025-03-02,4
3706,93,13,2025-03-02,5
3707,196,13,2025-03-02,6
3708,298,13,2025-03-02,7
3709,221,13,2025-03-02,8
3710,247,13,2025-03-02,9
3711,38,13,2025-02-23,3
3712,132,13,2025-02-23,4
3713,76,13,2025-02-23,5
3714,113,13,2025-02-23,6
3715,293,13,2025-02-23,7
3716,35,13,2025-02-23,8
3717,13,13,2025-02-23,9
3718,111,13,2025-04-24,9
3719,166,13,2025-02-26,3
3720,33,13,2025-02-26,4
3721,62,13,2025-02-26,5
3722,75,13,2025-02-26,6
3723,100,13,2025-02-26,7
3724,71,13,2025-02-26,8
3725,182,13,2025-02-26,9
3726,203,13,2025-04-03,3
3727,185,13,2025-04-03,4
3728,64,13,2025-04-03,5
3729,130,13,2025-04-03,6
3730,29,13,2025-04-03,7
3731,123,13,2025-04-03,8
3732,23,13,2025-04-03,9
3733,127,13,2025-03-08,3
3734,3,13,2025-03-08,4
3735,27,13,2025-03-08,5
3736,278,13,2025-03-08,6
3737,215,13,2025-03-08,7
3738,232,13,2025-03-08,8
3739,154,13,2025-03-08,9
3740,249,13,2025-03-10,3
3741,168,13,2025-03-10,4
3742,128,13,2025-03-10,5
3743,132,13,2025-03-10,6
3744,72,13,2025-03-10,7
3745,105,13,2025-03-10,8
3746,222,13,2025-03-10,9
3747,13,13,2025-05-16,5
3748,37,13,2025-04-17,4
3749,20,13,2025-02-18,3
3750,163,13,2025-02-18,4
3751,176,13,2025-02-18,5
3752,188,13,2025-02-18,6
3753,22,13,2025-02-18,7
3754,52,13,2025-02-18,8
3755,21,13,2025-02-18,9
3756,14,13,2025-04-15,6
3757,103,13,2025-02-16,3
3758,209,13,2025-02-16,4
3759,184,13,2025-02-16,5
3760,41,13,2025-02-16,6
3761,178,13,2025-02-16,7
3762,183,13,2025-02-16,8
3763,128,13,2025-02-16,9
3764,46,13,2025-04-22,3
3765,220,13,2025-04-22,4
3766,29,13,2025-04-22,5
3767,286,13,2025-04-22,6
3768,48,13,2025-04-22,7
3769,176,13,2025-04-22,8
3770,124,13,2025-04-22,9
3771,128,13,2025-03-04,5
3772,187,13,2025-05-13,3
3773,18,13,2025-05-13,4
3774,166,13,2025-05-13,5
3775,141,13,2025-05-13,6
3776,120,13,2025-05-13,7
3777,286,13,2025-05-13,8
3778,34,13,2025-05-13,9
3779,139,13,2025-05-02,8
3780,185,13,2025-03-25,3
3781,124,13,2025-03-25,4
3782,241,13,2025-03-25,5
3783,284,13,2025-03-25,6
3784,29,13,2025-03-25,7
3785,164,13,2025-03-25,8
3786,232,13,2025-03-25,9
3787,192,13,2025-03-30,3
3788,234,13,2025-03-14,9
3789,32,13,2025-03-05,8
3790,77,13,2025-05-08,3
3791,206,13,2025-05-08,4
3792,110,13,2025-05-08,5
3793,199,13,2025-05-08,6
3794,125,13,2025-05-08,7
3795,251,13,2025-05-08,8
3796,114,13,2025-05-08,9
3797,138,13,2025-05-08,5
3798,280,13,2025-02-16,5
3799,40,13,2025-03-15,9
3800,16,13,2025-02-25,3
3801,171,13,2025-02-25,4
3802,46,13,2025-02-25,5
3803,261,13,2025-02-25,6
3804,54,13,2025-02-25,7
3805,2,13,2025-02-25,8
3806,273,13,2025-02-25,9
3807,149,13,2025-04-27,8
3808,256,13,2025-03-19,3
3809,27,13,2025-03-19,4
3810,238,13,2025-03-19,5
3811,138,13,2025-03-19,6
3812,56,13,2025-03-19,7
3813,188,13,2025-03-19,8
3814,295,13,2025-03-19,9
3815,187,13,2025-03-27,3
3816,264,13,2025-03-27,4
3817,293,13,2025-03-27,5
3818,197,13,2025-03-27,6
3819,137,13,2025-03-27,7
3820,229,13,2025-03-27,8
3821,272,13,2025-03-27,9
3822,63,13,2025-04-16,4
3823,55,13,2025-03-21,3
3824,267,13,2025-03-21,4
3825,156,13,2025-03-21,5
3826,188,13,2025-03-21,6
3827,215,13,2025-03-21,7
3828,190,13,2025-03-21,8
3829,238,13,2025-03-21,9
3830,263,13,2025-05-12,3
3831,249,13,2025-05-12,4
3832,200,13,2025-05-12,5
3833,60,13,2025-05-12,6
3834,166,13,2025-05-12,7
3835,109,13,2025-05-12,8
3836,180,13,2025-05-12,9
3837,108,13,2025-05-13,3
3838,97,13,2025-05-13,4
3839,262,13,2025-05-13,5
3840,246,13,2025-05-13,6
3841,64,13,2025-05-13,7
3842,158,13,2025-05-13,8
3843,115,13,2025-05-13,9
3844,192,13,2025-03-11,5
3845,75,13,2025-03-12,3
3846,120,13,2025-03-12,4
3847,37,13,2025-03-12,5
3848,39,13,2025-03-12,6
3849,170,13,2025-03-12,7
3850,269,13,2025-03-12,8
3851,110,13,2025-03-12,9
3852,19,13,2025-05-14,3
3853,72,13,2025-05-14,4
3854,139,13,2025-05-14,5
3855,296,13,2025-05-14,6
3856,2,13,2025-05-14,7
3857,219,13,2025-05-14,8
3858,17,13,2025-05-14,9
3859,289,13,2025-03-05,6
3860,164,13,2025-03-12,3
3861,204,13,2025-03-12,4
3862,124,13,2025-03-12,5
3863,271,13,2025-03-12,6
3864,89,13,2025-03-12,7
3865,149,13,2025-03-12,8
3866,182,13,2025-03-12,9
3867,284,13,2025-02-17,3
3868,212,13,2025-05-07,7
3869,297,13,2025-03-10,3
3870,12,13,2025-03-10,4
3871,145,13,2025-03-10,5
3872,107,13,2025-03-10,6
3873,91,13,2025-03-10,7
3874,179,13,2025-03-10,8
3875,153,13,2025-03-10,9
3876,152,13,2025-03-08,5
3877,62,13,2025-03-29,3
3878,36,13,2025-03-20,5
3879,120,13,2025-05-16,3
3880,276,13,2025-05-16,4
3881,288,13,2025-05-16,5
3882,207,13,2025-05-16,6
3883,290,13,2025-05-16,7
3884,178,13,2025-05-16,8
3885,146,13,2025-05-16,9
3886,43,14,2025-05-07,3
3887,211,14,2025-05-07,4
3888,272,14,2025-05-07,5
3889,86,14,2025-05-07,6
3890,8,14,2025-05-07,7
3891,60,14,2025-05-07,8
3892,21,14,2025-05-07,9
3893,112,14,2025-03-12,7
3894,278,14,2025-03-09,3
3895,58,14,2025-03-09,4
3896,87,14,2025-03-09,5
3897,102,14,2025-03-09,6
3898,37,14,2025-03-09,7
3899,229,14,2025-03-09,8
3900,238,14,2025-03-09,9
3901,44,14,2025-04-17,3
3902,22,14,2025-05-13,3
3903,158,14,2025-05-13,4
3904,44,14,2025-05-13,5
3905,62,14,2025-05-13,6
3906,278,14,2025-05-13,7
3907,274,14,2025-05-13,8
3908,148,14,2025-05-13,9
3909,251,14,2025-03-13,3
3910,151,14,2025-03-13,4
3911,142,14,2025-03-13,5
3912,245,14,2025-03-13,6
3913,21,14,2025-03-13,7
3914,298,14,2025-03-13,8
3915,289,14,2025-03-13,9
3916,234,14,2025-05-11,3
3917,83,14,2025-02-24,9
3918,82,14,2025-03-04,3
3919,6,14,2025-03-04,4
3920,256,14,2025-03-04,5
3921,275,14,2025-03-04,6
3922,62,14,2025-03-04,7
3923,142,14,2025-03-04,8
3924,227,14,2025-03-04,9
3925,14,14,2025-04-02,9
3926,118,14,2025-03-14,3
3927,65,14,2025-03-14,4
3928,188,14,2025-03-14,5
3929,89,14,2025-03-14,6
3930,295,14,2025-03-14,7
3931,248,14,2025-03-14,8
3932,6,14,2025-03-14,9
3933,242,14,2025-04-07,3
3934,128,14,2025-04-07,4
3935,94,14,2025-04-07,5
3936,174,14,2025-04-07,6
3937,59,14,2025-04-07,7
3938,84,14,2025-04-07,8
3939,106,14,2025-04-07,9
3940,189,14,2025-04-09,3
3941,207,14,2025-04-09,4
3942,136,14,2025-04-09,5
3943,58,14,2025-04-09,6
3944,136,14,2025-04-09,7
3945,36,14,2025-04-09,8
3946,248,14,2025-04-09,9
3947,111,14,2025-04-06,3
3948,41,14,2025-04-06,4
3949,24,14,2025-04-06,5
3950,76,14,2025-04-06,6
3951,263,14,2025-04-06,7
3952,133,14,2025-04-06,8
3953,61,14,2025-04-06,9
3954,90,14,2025-03-13,8
3955,253,14,2025-03-01,9
3956,35,14,2025-04-09,7
3957,32,14,2025-04-01,9
3958,27,14,2025-04-24,3
3959,100,14,2025-04-24,4
3960,206,14,2025-04-24,5
3961,82,14,2025-04-24,6
3962,219,14,2025-04-24,7
3963,136,14,2025-04-24,8
3964,80,14,2025-04-24,9
3965,42,14,2025-03-28,7
3966,93,14,2025-03-27,3
3967,276,14,2025-03-27,4
3968,241,14,2025-03-27,5
3969,274,14,2025-03-27,6
3970,71,14,2025-03-27,7
3971,37,14,2025-03-27,8
3972,122,14,2025-03-27,9
3973,182,14,2025-03-31,6
3974,9,14,2025-02-26,3
3975,240,14,2025-02-26,4
3976,66,14,2025-02-26,5
3977,13,14,2025-02-26,6
3978,192,14,2025-02-26,7
3979,282,14,2025-02-26,8
3980,279,14,2025-02-26,9
3981,117,14,2025-04-19,3
3982,214,14,2025-02-23,3
3983,65,14,2025-04-18,6
3984,59,14,2025-05-03,3
3985,141,14,2025-05-03,4
3986,10,14,2025-05-03,5
3987,25,14,2025-05-03,6
3988,41,14,2025-05-03,7
3989,48,14,2025-05-03,8
3990,71,14,2025-05-03,9
3991,264,14,2025-04-22,3
3992,97,14,2025-04-22,4
3993,160,14,2025-04-22,5
3994,130,14,2025-04-22,6
3995,97,14,2025-04-22,7
3996,159,14,2025-04-22,8
3997,247,14,2025-04-22,9
3998,60,14,2025-03-04,3
3999,298,14,2025-03-04,4
4000,262,14,2025-03-04,5
4001,94,14,2025-03-04,6
4002,83,14,2025-03-04,7
4003,206,14,2025-03-04,8
4004,88,14,2025-03-04,9
4005,106,14,2025-05-08,4
4006,208,14,2025-03-04,3
4007,170,14,2025-03-04,4
4008,35,14,2025-03-04,5
4009,3,14,2025-03-04,6
4010,76,14,2025-03-04,7
4011,95,14,2025-03-04,8
4012,152,14,2025-03-04,9
4013,119,14,2025-03-09,3
4014,11,14,2025-03-09,4
4015,117,14,2025-03-09,5
4016,119,14,2025-03-09,6
4017,45,14,2025-03-09,7
4018,155,14,2025-03-09,8
4019,59,14,2025-03-09,9
4020,83,14,2025-05-16,3
4021,99,14,2025-05-16,4
4022,193,14,2025-05-16,5
4023,189,14,2025-05-16,6
4024,42,14,2025-05-16,7
4025,31,14,2025-05-16,8
4026,205,14,2025-05-16,9
4027,150,14,2025-03-08,3
4028,113,14,2025-03-08,4
4029,300,14,2025-03-08,5
4030,139,14,2025-03-08,6
4031,15,14,2025-03-08,7
4032,202,14,2025-03-08,8
4033,14,14,2025-03-08,9
4034,261,14,2025-03-22,3
4035,137,14,2025-03-22,4
4036,18,14,2025-03-22,5
4037,107,14,2025-03-22,6
4038,265,14,2025-03-22,7
4039,4,14,2025-03-22,8
4040,50,14,2025-03-22,9
4041,33,14,2025-02-24,8
4042,3,14,2025-04-22,7
4043,287,14,2025-04-10,9
4044,120,14,2025-04-29,6
4045,28,14,2025-05-08,6
4046,261,14,2025-03-07,3
4047,179,14,2025-03-07,4
4048,282,14,2025-03-07,5
4049,282,14,2025-03-07,6
4050,14,14,2025-03-07,7
4051,57,14,2025-03-07,8
4052,274,14,2025-03-07,9
4053,57,14,2025-05-15,3
4054,247,14,2025-02-18,3
4055,206,14,2025-02-18,4
4056,5,14,2025-02-18,5
4057,221,14,2025-02-18,6
4058,146,14,2025-02-18,7
4059,147,14,2025-02-18,8
4060,127,14,2025-02-18,9
4061,297,14,2025-04-25,3
4062,91,14,2025-04-23,3
4063,262,14,2025-04-23,4
4064,253,14,2025-04-23,5
4065,291,14,2025-04-23,6
4066,242,14,2025-04-23,7
4067,71,14,2025-04-23,8
4068,103,14,2025-04-23,9
4069,58,14,2025-04-23,3
4070,57,14,2025-03-23,3
4071,287,14,2025-03-14,5
4072,69,14,2025-03-03,3
4073,169,14,2025-05-09,3
4074,231,14,2025-05-09,4
4075,238,14,2025-05-09,5
4076,196,14,2025-05-09,6
4077,6,14,2025-05-09,7
4078,66,14,2025-05-09,8
4079,273,14,2025-05-09,9
4080,17,14,2025-05-05,3
4081,106,14,2025-05-05,4
4082,163,14,2025-05-05,5
4083,122,14,2025-05-05,6
4084,45,14,2025-05-05,7
4085,253,14,2025-05-05,8
4086,7,14,2025-05-05,9
4087,201,14,2025-05-11,3
4088,204,14,2025-05-11,4
4089,45,14,2025-05-11,5
4090,40,14,2025-05-11,6
4091,163,14,2025-05-11,7
4092,184,14,2025-05-11,8
4093,122,14,2025-05-11,9
4094,129,14,2025-05-04,3
4095,5,14,2025-05-04,4
4096,193,14,2025-05-04,5
4097,17,14,2025-05-04,6
4098,24,14,2025-05-04,7
4099,47,14,2025-05-04,8
4100,178,14,2025-05-04,9
4101,72,14,2025-05-10,3
4102,18,14,2025-05-10,4
4103,136,14,2025-05-10,5
4104,211,14,2025-05-10,6
4105,187,14,2025-05-10,7
4106,3,14,2025-05-10,8
4107,191,14,2025-05-10,9
4108,111,14,2025-03-12,3
4109,274,14,2025-03-12,4
4110,27,14,2025-03-12,5
4111,117,14,2025-03-12,6
4112,160,14,2025-03-12,7
4113,38,14,2025-03-12,8
4114,137,14,2025-03-12,9
4115,2,14,2025-03-26,6
4116,278,14,2025-05-16,3
4117,297,14,2025-05-16,4
4118,51,14,2025-05-16,5
4119,245,14,2025-05-16,6
4120,58,14,2025-05-16,7
4121,203,14,2025-05-16,8
4122,254,14,2025-05-16,9
4123,240,14,2025-02-23,3
4124,98,14,2025-02-23,4
4125,119,14,2025-02-23,5
4126,75,14,2025-02-23,6
4127,194,14,2025-02-23,7
4128,265,14,2025-02-23,8
4129,265,14,2025-02-23,9
4130,158,14,2025-02-19,3
4131,92,14,2025-02-19,4
4132,245,14,2025-02-19,5
4133,148,14,2025-02-19,6
4134,124,14,2025-02-19,7
4135,63,14,2025-02-19,8
4136,142,14,2025-02-19,9
4137,50,14,2025-03-21,9
4138,184,14,2025-03-16,3
4139,247,14,2025-03-16,4
4140,209,14,2025-03-16,5
4141,225,14,2025-03-16,6
4142,94,14,2025-03-16,7
4143,240,14,2025-03-16,8
4144,178,14,2025-03-16,9
4145,49,14,2025-05-11,3
4146,153,14,2025-05-11,4
4147,19,14,2025-05-11,5
4148,266,14,2025-05-11,6
4149,166,14,2025-05-11,7
4150,76,14,2025-05-11,8
4151,134,14,2025-05-11,9
4152,144,14,2025-04-21,3
4153,200,14,2025-04-21,4
4154,73,14,2025-04-21,5
4155,167,14,2025-04-21,6
4156,247,14,2025-04-21,7
4157,72,14,2025-04-21,8
4158,40,14,2025-04-21,9
4159,78,14,2025-05-06,6
4160,126,14,2025-03-15,3
4161,121,14,2025-04-08,3
4162,125,14,2025-04-08,4
4163,53,14,2025-04-08,5
4164,293,14,2025-04-08,6
4165,170,14,2025-04-08,7
4166,138,14,2025-04-08,8
4167,167,14,2025-04-08,9
4168,45,14,2025-04-12,3
4169,269,14,2025-04-12,4
4170,270,14,2025-04-12,5
4171,74,14,2025-04-12,6
4172,48,14,2025-04-12,7
4173,227,14,2025-04-12,8
4174,83,14,2025-04-12,9
4175,288,14,2025-03-31,3
4176,285,14,2025-03-31,4
4177,56,14,2025-03-31,5
4178,187,14,2025-03-31,6
4179,38,14,2025-03-31,7
4180,59,14,2025-03-31,8
4181,99,14,2025-03-31,9
4182,37,14,2025-04-18,3
4183,54,14,2025-04-18,4
4184,252,14,2025-04-18,5
4185,277,14,2025-04-18,6
4186,6,14,2025-04-18,7
4187,103,14,2025-04-18,8
4188,192,14,2025-04-18,9
4189,104,14,2025-03-21,3
4190,225,14,2025-04-25,3
4191,214,14,2025-04-30,3
4192,276,14,2025-04-30,4
4193,60,14,2025-04-30,5
4194,62,14,2025-04-30,6
4195,236,14,2025-04-30,7
4196,138,14,2025-04-30,8
4197,158,14,2025-04-30,9
4198,268,14,2025-02-25,3
4199,258,14,2025-02-25,4
4200,299,14,2025-02-25,5
4201,147,14,2025-02-25,6
4202,151,14,2025-02-25,7
4203,89,14,2025-02-25,8
4204,155,14,2025-02-25,9
4205,270,14,2025-04-28,3
4206,115,14,2025-04-28,4
4207,15,14,2025-04-28,5
4208,85,14,2025-04-28,6
4209,105,14,2025-04-28,7
4210,185,14,2025-04-28,8
4211,36,14,2025-04-28,9
4212,49,14,2025-02-20,7
